ID,User,DateCreated,Text
994is7;MazInger-Z;1534896956.0;MundaneMatt has been reduced to clip shows
994is7;MazInger-Z;1534896956.0;"Noticed that his past few videos have been "clips" from "The MundaneMatt Show."Guy is really trying to become some sort of bearded Rachel Maddow.He also seems to have stopped showing his face on camera."

e4ktynz;JMC266;1534897321.0;"No one else can stand to look at Matt, why should he be any different."
e4l47cv;oedipism_for_one;1534905832.0;"“Stoped showing himself on camera” Just like the old days back before he took up the moniker Mundane Mat back when he was simply referred to as “who?” "
e4l0cgo;kaizervonmaanen;1534902616.0;"Teaming up with an asshole like Maddox and give innocent people a hard time will in this case give people a hard time as well."
e4l1hw7;JMC266;1534903579.0;"Being on camera is the wrong place for him, he has a face made for radio."
e4mp8s8;Qapiojg;1534973535.0;"Because he got caught and called out by Metokur for flagging videos making fun of him. He's trying to preserve his self image as much as he can by giving people less to work with"
e4l7ngj;Doctor_Furniture;1534908735.0;"pieces of shit tend to dry and crumble with time. Its only natural."
e4l6wmc;UghImAWriter;1534908093.0;"dude could use more reduction am i right amirite \#FAT \#EASYJOKE"
e4ln45d;VorpalLadel;1534922334.0;">Clip showOh no..Dick, be careful Jabba is going to sue you into Carbonite."
e4l011v;BurnCourt;1534902350.0;"Burned"
e4lmwsl;jared0h;1534922136.0;"Unfortunately he also has the voice for silent films."
e4mf6ax;BurnCourt;1534958363.0;"Too forced.  Nott a burn."
