ID,User,DateCreated,Text
99x9mm;InsanityKeep;1535144926.0;News Articles for Dick to Rage about
99x9mm;InsanityKeep;1535144926.0;"# Post headline + linkto "news" articles for Dick to rage about. Vote up/down articles. Top one will be read/commented on by Dick or the News Girl of the Week on the show."

e4r25ju;AlexWyvern;1535145812.0;"I posted this somewhere before but,"Unibrow Model Challenges Beauty Stereotypes"https://www.bbc.com/news/av/world-44647978/unibrow-movement-the-model-challenging-beauty-stereotypes"
e4rp27j;DickMasterson;1535165700.0;"I love this idea. Thank you!"
e4rt7kz;DoodSalamander;1535169299.0;"Broad tricks a buncha unexpected good guys into fucked up group datehttps://abcnews.go.com/GMA/Living/mystery-revealed-girl-duped-dozens-guys-tinder/story?id=57352170"
e4r1c9i;InsanityKeep;1535144943.0;""Are black tire marks on Hamilton’s rainbow crosswalk vandalism?"[https://www.thespec.com/news-story/8849828-are-black-tire-marks-on-hamilton-s-rainbow-crosswalk-vandalism-/](https://www.thespec.com/news-story/8849828-are-black-tire-marks-on-hamilton-s-rainbow-crosswalk-vandalism-/)"
e4r2r8t;Phteven_j;1535146474.0;""Study confirms no alcohol safe to drink"https://www.bbc.co.uk/news/health-45283401"
e4t5p4w;Sgtkpf;1535234635.0;"https://dailystormer.name/jews-cry-out-in-pain-as-they-betray-you/"
e4r2rgw;InsanityKeep;1535146481.0;"You got an up vote from me and I threw up in my mouth a little from clicking on that link. Thanks for that."
e4st5az;JackMcOck;1535211110.0;"Disgusting. I have eyebrows like that gathering under my bed when I don’t vaccum for a few weeks."
e4rd366;cancegraf;1535155660.0;"I like how everything about her is basic besides her stupid unibrow."
e4rwr88;Marchandsstick;1535172446.0;"Fuck this bitch, fuck all those cucks who stayed giving her the attention she doesn't deserve, and fuck that faggot who organized the whole thing."
e4squya;AlexWyvern;1535206617.0;">"I'm taking all of the hits right now, but I don't mind that," she said. "Because I know who I am and I'm secure in myself.Totally."
e4r2d7f;veryimprobable;1535146031.0;"Jesus Christ, America just give us the rake already, our country is done. [Our terrible football league has staff wearing these shirts now.](https://d3ham790trbkqy.cloudfront.net/wp-content/uploads/2017/08/DiS-5-300x240.jpg) Just end us"
e4rt5e9;Xoddamkcuc;1535169247.0;"It sounds like hate crime to me.   "
e4utm0w;BenadrylPeppers;1535306222.0;"When I saw these a while ago by City Hall, I was more pissed about the "TORONTO" sign sitting outside we decided to pay money for."
e4sta42;JackMcOck;1535211389.0;"This is an epidemiological study that looks at association rather than mechanisms of causation. It’s about as scientific as Harambe the gorilla. Also: 9/11 was an inside job."
e4rdiv8;AlexWyvern;1535156029.0;"She's stunning and brave you shitlord"
