ID,User,DateCreated,Text
9aw3a6;Marchandsstick;1535461141.0;Little Platinum Books has implied that Dick is a pedophile.
9aw3a6;Marchandsstick;1535461141.0;""

e4yk9o3;TheStarman64;1535462077.0;"What is with these faggots on Maddox's side that can't bant?I think the only person on Maddox's side that could attempt to bant was that Square/Jock Shock fag and even then they just fucking lost it at the end.This isn't even funny and this person is using their "Business" account to shit talk people.The weirdest fucking hill to die on, one where you alienate a huge base that is not only larger than the side you picked, but your retort is that of a 2nd grader in which you just "NUH UH YOU ARE STUPID/DA PEDO, HAHAHAHA I SURE GOT EM RIGHT GUYS?" Fucking sad."
e4ymhkc;AlexWyvern;1535465854.0;"So they defend a convicted pedo (which they've received evidence of numerous times) with "I know you are but what am I"... only not aimed at the guy saying it but at a guy whose podcast he likes.Also they're a company trying to sell children's books lol.2D one-colour Connect 4 with only one column confirmed."
e4yz51y;juiciusmaximus3;1535489181.0;"They talk and act like children, and their products are "adult children's books". Remember when Maddox said infantilism was a big problem? What's that saying around here about consistency again..."
e4ymhzx;BigDumbRobot;1535465877.0;"Yo, this page has no followers and doesn't deserve free publicity. This shit made me a rage, but fuck these idiots. Don't give them free traffic, they're trolls."
e4ykti4;sweetb00bs;1535462944.0;"scumbags"
e4yq9jt;rafael1014;1535473529.0;"Burn court has decided that that response is: “Not good” "
e4ytty9;Spacemangspiff;1535481333.0;"What a bunch of dildos "
e4yk1qq;iamlovemonkey;1535461729.0;"Be real sad if they lost all that money they got from "backers" defending themselves in court. "
e4ziv4q;ozzie_ozzie;1535507186.0;"I wanted to tweet LPB about their shitness, but then I read the twitter thread and my rage made me unable to type. What a sad community Sadfucks has."
e4ztlvz;Cameron_Clarke;1535516219.0;"I liked how the implication was also that Dick tweeting about it being a scam caused some "influencers" to dump thousands of dollars of spite money into their kickstarter or something. Ok seems legit. How'd it break $15k when the backers all add up to 8? sus af dog"
e4zyb9v;Methamphetaroids;1535520221.0;"When in doubt, imply that so-and-so is a pedophile."
e507mv4;SCShouter;1535528831.0;"Pulling the old Elon Musk, I see"
e508fxw;Mr-D-the-Dank;1535529603.0;"I thought that was pretty funny. "
e4z892t;UghImAWriter;1535498104.0;"concsistency is like bags of sand,you cum into it until it all sticks together and you can finally form sand phalli "
e4zcoho;poorlytaxidermiedfox;1535501947.0;"This new bants from Little Platinum Books? It’s, mm, NOT GOOD. "
e50dkp5;BurnCourt;1535534599.0;"How dare you!  With that said, burn court accepts your judgement."
e4z02wd;Moggenfeeb;1535490236.0;"I believe the term is swarm "
