ID,User,DateCreated,Text
99r3n2;SGDove;1535086222.0;Maddox is Armenian like this is Armenian:
99r3n2;SGDove;1535086222.0;""

e4pxlxv;Qayden;1535091203.0;"This is going too far. You can't doxx Maddox' mother."
e4q4ylf;No_Thot_Control;1535098778.0;"Didin't Maddox basically grow up in a casino, which had a strict "no farting" policy?"
e4px0e4;RazorCandies;1535090636.0;"Fucking Vegas man. I lost $800 last time I went. Beers cost like $10 on the street. "
DELETED;NoAuthor;-1;DELETED;
e4q655c;iamlovemonkey;1535100015.0;"Seriously! A guy who thinks "no fumar" is Spanish for no farting is telling people who is and isn't qualified to be Mexican? "
e4pxnj9;Qayden;1535091243.0;"At least you didn't lose your life in a shooting spree"
e4q5o7y;688as;1535099532.0;"If you're paying for booze in Vegas, you're doing something wrong."
e4q5ng9;688as;1535099510.0;"It's a joke about his parents."
e4r44dc;JackFroSTALKER;1535147859.0;"It's just logical that that would be what it means, what with all the beans they eat! All Maddox needs to be an expert on race is that logical mind of his. "
e4qj2jp;kaizervonmaanen;1535114163.0;"He obviously wasted his money without entering a casino"
